Country,Time,Balance,Product,Value,Unit
Netherlands,September 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2494.8672,GWh
Belgium,August 2020,Net Electricity Production,Nuclear,2023.811,GWh
Belgium,August 2020,Net Electricity Production,Total Combustible Fuels,3148.4364,GWh
Belgium,August 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",180.0183,GWh
Belgium,August 2020,Net Electricity Production,Oil and Petroleum Products,8.1753,GWh
Belgium,August 2020,Net Electricity Production,Natural Gas,2427.3193,GWh
Belgium,August 2020,Net Electricity Production,Combustible Renewables,435.4358,GWh
Belgium,August 2020,Net Electricity Production,Other Combustible Non-Renewables,97.4876,GWh
Belgium,August 2020,Net Electricity Production,Hydro,77.4436,GWh
Belgium,August 2020,Net Electricity Production,Wind,661.8968,GWh
Belgium,August 2020,Net Electricity Production,Solar,592.2745,GWh
Belgium,August 2020,Net Electricity Production,Geothermal,0,GWh
Belgium,August 2020,Net Electricity Production,Other Renewables,0,GWh
Belgium,August 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1767.0507,GWh
Luxembourg,August 2020,Net Electricity Production,Nuclear,0,GWh
Luxembourg,August 2020,Net Electricity Production,Total Combustible Fuels,40.1997,GWh
Luxembourg,August 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,August 2020,Net Electricity Production,Oil and Petroleum Products,0,GWh
Luxembourg,August 2020,Net Electricity Production,Natural Gas,6.2869,GWh
Luxembourg,August 2020,Net Electricity Production,Combustible Renewables,28.3886,GWh
Luxembourg,August 2020,Net Electricity Production,Other Combustible Non-Renewables,5.5243,GWh
Luxembourg,August 2020,Net Electricity Production,Hydro,82.4334,GWh
Luxembourg,August 2020,Net Electricity Production,Wind,20.0885,GWh
Luxembourg,August 2020,Net Electricity Production,Solar,20.1435,GWh
Luxembourg,August 2020,Net Electricity Production,Geothermal,0,GWh
Luxembourg,August 2020,Net Electricity Production,Other Renewables,0,GWh
Luxembourg,August 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",151.054,GWh
Netherlands,August 2020,Net Electricity Production,Nuclear,346.3198,GWh
Netherlands,August 2020,Net Electricity Production,Total Combustible Fuels,8435.6431,GWh
Netherlands,August 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",604.3596,GWh
Netherlands,August 2020,Net Electricity Production,Oil and Petroleum Products,96.349,GWh
Netherlands,August 2020,Net Electricity Production,Natural Gas,6822.3678,GWh
Netherlands,August 2020,Net Electricity Production,Combustible Renewables,746.4724,GWh
Netherlands,August 2020,Net Electricity Production,Other Combustible Non-Renewables,166.0943,GWh
Netherlands,August 2020,Net Electricity Production,Hydro,0.0775,GWh
Netherlands,August 2020,Net Electricity Production,Wind,871.3613,GWh
Netherlands,August 2020,Net Electricity Production,Solar,1127.544,GWh
Netherlands,August 2020,Net Electricity Production,Geothermal,0,GWh
Netherlands,August 2020,Net Electricity Production,Other Renewables,0,GWh
Netherlands,August 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2745.4552,GWh
Belgium,July 2020,Net Electricity Production,Nuclear,2163.5714,GWh
Belgium,July 2020,Net Electricity Production,Total Combustible Fuels,3560.8432,GWh
Belgium,July 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",214.0565,GWh
Belgium,July 2020,Net Electricity Production,Oil and Petroleum Products,7.7888,GWh
Belgium,July 2020,Net Electricity Production,Natural Gas,2799.7091,GWh
Belgium,July 2020,Net Electricity Production,Combustible Renewables,445.6921,GWh
Belgium,July 2020,Net Electricity Production,Other Combustible Non-Renewables,93.5967,GWh
Belgium,July 2020,Net Electricity Production,Hydro,88.481,GWh
Belgium,July 2020,Net Electricity Production,Wind,666.21,GWh
Belgium,July 2020,Net Electricity Production,Solar,652.4964,GWh
Belgium,July 2020,Net Electricity Production,Geothermal,0,GWh
Belgium,July 2020,Net Electricity Production,Other Renewables,0,GWh
Belgium,July 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1852.8794,GWh
Luxembourg,July 2020,Net Electricity Production,Nuclear,0,GWh
Luxembourg,July 2020,Net Electricity Production,Total Combustible Fuels,43.8596,GWh
Luxembourg,July 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,July 2020,Net Electricity Production,Oil and Petroleum Products,0,GWh
Luxembourg,July 2020,Net Electricity Production,Natural Gas,6.5171,GWh
Luxembourg,July 2020,Net Electricity Production,Combustible Renewables,30.2792,GWh
Luxembourg,July 2020,Net Electricity Production,Other Combustible Non-Renewables,7.0633,GWh
Luxembourg,July 2020,Net Electricity Production,Hydro,76.9913,GWh
Luxembourg,July 2020,Net Electricity Production,Wind,19.3479,GWh
Luxembourg,July 2020,Net Electricity Production,Solar,24.7803,GWh
Luxembourg,July 2020,Net Electricity Production,Geothermal,0,GWh
Luxembourg,July 2020,Net Electricity Production,Other Renewables,0,GWh
Luxembourg,July 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",151.3987,GWh
Netherlands,July 2020,Net Electricity Production,Nuclear,303.9998,GWh
Netherlands,July 2020,Net Electricity Production,Total Combustible Fuels,8216.7149,GWh
Netherlands,July 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",548.1692,GWh
Netherlands,July 2020,Net Electricity Production,Oil and Petroleum Products,87.6694,GWh
Netherlands,July 2020,Net Electricity Production,Natural Gas,6647.6477,GWh
Netherlands,July 2020,Net Electricity Production,Combustible Renewables,764.7885,GWh
Netherlands,July 2020,Net Electricity Production,Other Combustible Non-Renewables,168.4401,GWh
Netherlands,July 2020,Net Electricity Production,Hydro,1.1596,GWh
Netherlands,July 2020,Net Electricity Production,Wind,865.4194,GWh
Netherlands,July 2020,Net Electricity Production,Solar,1177.6254,GWh
Netherlands,July 2020,Net Electricity Production,Geothermal,0,GWh
Netherlands,July 2020,Net Electricity Production,Other Renewables,0,GWh
Netherlands,July 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2808.993,GWh
Belgium,June 2020,Net Electricity Production,Nuclear,2143.4554,GWh
Belgium,June 2020,Net Electricity Production,Total Combustible Fuels,2928.5212,GWh
Belgium,June 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",153.9175,GWh
Belgium,June 2020,Net Electricity Production,Oil and Petroleum Products,8.098,GWh
Belgium,June 2020,Net Electricity Production,Natural Gas,2241.5546,GWh
Belgium,June 2020,Net Electricity Production,Combustible Renewables,432.4917,GWh
Belgium,June 2020,Net Electricity Production,Other Combustible Non-Renewables,92.4594,GWh
Belgium,June 2020,Net Electricity Production,Hydro,83.1419,GWh
Belgium,June 2020,Net Electricity Production,Wind,630.1789,GWh
Belgium,June 2020,Net Electricity Production,Solar,688.2538,GWh
Belgium,June 2020,Net Electricity Production,Geothermal,0,GWh
Belgium,June 2020,Net Electricity Production,Other Renewables,0,GWh
Belgium,June 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1834.0663,GWh
Luxembourg,June 2020,Net Electricity Production,Nuclear,0,GWh
Luxembourg,June 2020,Net Electricity Production,Total Combustible Fuels,44.0419,GWh
Luxembourg,June 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,June 2020,Net Electricity Production,Oil and Petroleum Products,0,GWh
Luxembourg,June 2020,Net Electricity Production,Natural Gas,7.8795,GWh
Luxembourg,June 2020,Net Electricity Production,Combustible Renewables,29.4258,GWh
Luxembourg,June 2020,Net Electricity Production,Other Combustible Non-Renewables,6.7366,GWh
Luxembourg,June 2020,Net Electricity Production,Hydro,80.838,GWh
Luxembourg,June 2020,Net Electricity Production,Wind,18.2744,GWh
Luxembourg,June 2020,Net Electricity Production,Solar,20.6145,GWh
Luxembourg,June 2020,Net Electricity Production,Geothermal,0,GWh
Luxembourg,June 2020,Net Electricity Production,Other Renewables,0,GWh
Luxembourg,June 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",149.1527,GWh
Netherlands,June 2020,Net Electricity Production,Nuclear,156.3256,GWh
Netherlands,June 2020,Net Electricity Production,Total Combustible Fuels,6817.4847,GWh
Netherlands,June 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",393.105,GWh
Netherlands,June 2020,Net Electricity Production,Oil and Petroleum Products,83.5902,GWh
Netherlands,June 2020,Net Electricity Production,Natural Gas,5613.5056,GWh
Netherlands,June 2020,Net Electricity Production,Combustible Renewables,561.754,GWh
Netherlands,June 2020,Net Electricity Production,Other Combustible Non-Renewables,165.5299,GWh
Netherlands,June 2020,Net Electricity Production,Hydro,2.4209,GWh
Netherlands,June 2020,Net Electricity Production,Wind,786.8129,GWh
Netherlands,June 2020,Net Electricity Production,Solar,1233.8666,GWh
Netherlands,June 2020,Net Electricity Production,Geothermal,0,GWh
Netherlands,June 2020,Net Electricity Production,Other Renewables,0,GWh
Netherlands,June 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2584.8545,GWh
Belgium,May 2020,Net Electricity Production,Nuclear,3024.7581,GWh
Belgium,May 2020,Net Electricity Production,Total Combustible Fuels,2379.6867,GWh
Belgium,May 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",160.1687,GWh
Belgium,May 2020,Net Electricity Production,Oil and Petroleum Products,8.0877,GWh
Belgium,May 2020,Net Electricity Production,Natural Gas,1650.0568,GWh
Belgium,May 2020,Net Electricity Production,Combustible Renewables,461.5931,GWh
Belgium,May 2020,Net Electricity Production,Other Combustible Non-Renewables,99.7804,GWh
Belgium,May 2020,Net Electricity Production,Hydro,88.9967,GWh
Belgium,May 2020,Net Electricity Production,Wind,754.7038,GWh
Belgium,May 2020,Net Electricity Production,Solar,814.2044,GWh
Belgium,May 2020,Net Electricity Production,Geothermal,0,GWh
Belgium,May 2020,Net Electricity Production,Other Renewables,0,GWh
Belgium,May 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2119.498,GWh
Luxembourg,May 2020,Net Electricity Production,Nuclear,0,GWh
Luxembourg,May 2020,Net Electricity Production,Total Combustible Fuels,45.4058,GWh
Luxembourg,May 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,May 2020,Net Electricity Production,Oil and Petroleum Products,0,GWh
Luxembourg,May 2020,Net Electricity Production,Natural Gas,10.1187,GWh
Luxembourg,May 2020,Net Electricity Production,Combustible Renewables,28.681,GWh
Luxembourg,May 2020,Net Electricity Production,Other Combustible Non-Renewables,6.6061,GWh
Luxembourg,May 2020,Net Electricity Production,Hydro,91.4939,GWh
Luxembourg,May 2020,Net Electricity Production,Wind,22.1864,GWh
Luxembourg,May 2020,Net Electricity Production,Solar,24.6336,GWh
Luxembourg,May 2020,Net Electricity Production,Geothermal,0,GWh
Luxembourg,May 2020,Net Electricity Production,Other Renewables,0,GWh
Luxembourg,May 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",166.9949,GWh
Netherlands,May 2020,Net Electricity Production,Nuclear,311.1651,GWh
Netherlands,May 2020,Net Electricity Production,Total Combustible Fuels,6809.8978,GWh
Netherlands,May 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",509.4146,GWh
Netherlands,May 2020,Net Electricity Production,Oil and Petroleum Products,74.1867,GWh
Netherlands,May 2020,Net Electricity Production,Natural Gas,5323.2826,GWh
Netherlands,May 2020,Net Electricity Production,Combustible Renewables,716.7031,GWh
Netherlands,May 2020,Net Electricity Production,Other Combustible Non-Renewables,186.3107,GWh
Netherlands,May 2020,Net Electricity Production,Hydro,3.7245,GWh
Netherlands,May 2020,Net Electricity Production,Wind,797.7358,GWh
Netherlands,May 2020,Net Electricity Production,Solar,1389.6554,GWh
Netherlands,May 2020,Net Electricity Production,Geothermal,0,GWh
Netherlands,May 2020,Net Electricity Production,Other Renewables,0,GWh
Netherlands,May 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2907.8187,GWh
Belgium,April 2020,Net Electricity Production,Nuclear,2943.5077,GWh
Belgium,April 2020,Net Electricity Production,Total Combustible Fuels,2012.0082,GWh
Belgium,April 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",142.3011,GWh
Belgium,April 2020,Net Electricity Production,Oil and Petroleum Products,6.8691,GWh
Belgium,April 2020,Net Electricity Production,Natural Gas,1307.194,GWh
Belgium,April 2020,Net Electricity Production,Combustible Renewables,447.1937,GWh
Belgium,April 2020,Net Electricity Production,Other Combustible Non-Renewables,108.4502,GWh
Belgium,April 2020,Net Electricity Production,Hydro,113.5819,GWh
Belgium,April 2020,Net Electricity Production,Wind,671.2809,GWh
Belgium,April 2020,Net Electricity Production,Solar,692.2705,GWh
Belgium,April 2020,Net Electricity Production,Geothermal,0,GWh
Belgium,April 2020,Net Electricity Production,Other Renewables,0,GWh
Belgium,April 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1924.3271,GWh
Luxembourg,April 2020,Net Electricity Production,Nuclear,0,GWh
Luxembourg,April 2020,Net Electricity Production,Total Combustible Fuels,46.7192,GWh
Luxembourg,April 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,April 2020,Net Electricity Production,Oil and Petroleum Products,0,GWh
Luxembourg,April 2020,Net Electricity Production,Natural Gas,12.1321,GWh
Luxembourg,April 2020,Net Electricity Production,Combustible Renewables,29.8456,GWh
Luxembourg,April 2020,Net Electricity Production,Other Combustible Non-Renewables,4.7416,GWh
Luxembourg,April 2020,Net Electricity Production,Hydro,100.5476,GWh
Luxembourg,April 2020,Net Electricity Production,Wind,22.9885,GWh
Luxembourg,April 2020,Net Electricity Production,Solar,20.6797,GWh
Luxembourg,April 2020,Net Electricity Production,Geothermal,0,GWh
Luxembourg,April 2020,Net Electricity Production,Other Renewables,0,GWh
Luxembourg,April 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",174.0614,GWh
Netherlands,April 2020,Net Electricity Production,Nuclear,346.8789,GWh
Netherlands,April 2020,Net Electricity Production,Total Combustible Fuels,5838.7812,GWh
Netherlands,April 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",478.6067,GWh
Netherlands,April 2020,Net Electricity Production,Oil and Petroleum Products,122.4388,GWh
Netherlands,April 2020,Net Electricity Production,Natural Gas,4465.0614,GWh
Netherlands,April 2020,Net Electricity Production,Combustible Renewables,605.1109,GWh
Netherlands,April 2020,Net Electricity Production,Other Combustible Non-Renewables,167.5635,GWh
Netherlands,April 2020,Net Electricity Production,Hydro,6.6638,GWh
Netherlands,April 2020,Net Electricity Production,Wind,813.9137,GWh
Netherlands,April 2020,Net Electricity Production,Solar,1104.4587,GWh
Netherlands,April 2020,Net Electricity Production,Geothermal,0,GWh
Netherlands,April 2020,Net Electricity Production,Other Renewables,0,GWh
Netherlands,April 2020,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2530.1471,GWh
Belgium,March 2020,Net Electricity Production,Nuclear,3045.4814,GWh
Belgium,March 2020,Net Electricity Production,Total Combustible Fuels,2708.2815,GWh
Belgium,March 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",190.3779,GWh
