Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Industry,Scale,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Electrical equipment,Units,119.2142599,136.0266348,160.1689203,166.3078074,163.6108847,176.9639686,189.5515877,198.7089283,172.0786206,163.1932174,161.4883973,132.8899861,111.2451709,94.63496272,122.912352,113.2035126,91.27102946,92.70852321,86.67212851,81.06656971,81.72022766,76.99603765,73.86438015,63.12461445
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Electricity, gas, steam and air conditioning supply",Units,4515.056912,4461.117015,5167.934913,5173.568773,5050.545332,5706.12575,5830.938371,5459.397427,4469.040796,4222.016533,3360.23937,2825.514961,2650.952525,2294.337768,2271.17335,2551.560039,2152.5577,2221.207349,2199.042511,2446.617686,3223.287042,3476.904381,3173.367339,2636.226372
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Fabricated metal products,Units,198.054846,188.3527791,231.905404,247.6428066,232.8262253,249.587858,236.2716032,223.3449548,196.4818488,176.9009102,167.5564453,161.3647803,149.7167648,140.7541746,154.654858,126.912681,103.9979148,110.2480768,107.4595869,100.431865,95.49884969,104.0187318,100.965836,85.78923036
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Financial and insurance activities,Units,60.11580113,67.27486588,70.44979722,68.6811326,63.26131935,66.99745813,66.78361002,58.93220622,49.12096379,46.51183278,44.40856406,43.10745949,36.02177624,34.48649952,31.45875595,30.82508801,26.20659299,27.68878291,26.27096274,23.09259168,26.53734178,26.62672151,25.89385688,24.27797702
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Fishing and aquaculture,Units,1941.468544,2060.936023,2460.835666,2299.808741,2301.547725,2655.866849,2541.642448,2229.416578,1681.728512,1548.898743,1488.759969,1370.007249,1024.525009,910.9517604,1095.181107,1077.091988,909.305591,807.6705378,999.014119,982.1662438,1157.924995,1002.189866,854.1152983,781.4864661
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Food products, beverages and tobacco",Units,293.8660669,317.3096294,335.5594631,339.683339,338.9528068,369.6194068,354.4825662,319.6507696,263.746837,238.9471485,231.2562797,218.9275054,191.3125442,168.9980295,176.5210199,188.3319545,161.4892589,161.363349,153.202629,149.2371568,166.4875853,155.5004447,142.0220847,127.4309954
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Human health and social work activities,Units,77.63970948,83.92003416,91.17448902,92.06947579,86.71407706,95.80713079,95.36460254,84.08699663,70.6115723,63.93814783,57.41778064,53.21439934,46.66938494,43.11685438,44.06391846,46.28538743,38.33298374,40.78979248,39.2434226,35.98587271,41.530837,44.02462754,38.84038336,32.53895467
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",IT and other information services,Units,76.93193151,83.0566615,85.58874781,81.45782888,73.12383327,80.30246315,76.76018237,70.00211102,56.65555827,51.37444474,47.11468055,44.60542214,36.76466449,34.48458705,36.20023489,38.05741814,31.29012102,32.06960221,30.83453744,29.24350706,34.39997206,36.63747197,33.22666218,28.66412662
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Land transport and transport via pipelines,Units,465.8175061,516.7052191,578.347663,596.237967,565.8409488,591.7962528,564.5523608,519.1152696,420.320296,385.970492,364.9274135,339.4738046,299.1707146,285.8571301,287.388259,296.2328728,276.9111876,270.2542838,252.2986303,243.4915404,279.293639,260.8166216,227.8677753,195.3410475
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Machinery and equipment n.e.c.,Units,146.4012945,145.1004904,165.2422817,173.880234,162.4770562,167.597427,165.6804884,151.6175131,122.9706549,109.6977792,103.8704943,92.26099348,82.27052008,77.06835759,87.06705422,78.60327137,61.73498868,67.59271876,64.86608285,59.44126293,56.94171099,61.66217662,55.00777001,47.17667139
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Manufacturing nec; repair and installation of machinery and equipment,Units,120.3288699,128.1611418,141.9855746,140.5485967,137.7723141,150.9869436,150.8133532,137.5468066,114.6582947,106.7337794,100.4684791,95.33702889,81.71443984,76.38092357,77.72085465,79.12833951,68.67990132,71.08067465,69.26649137,64.98831282,69.87936905,75.16589144,68.67354808,59.53763987
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Mining and quarrying, energy producing products",Units,265.9319237,287.0655864,393.8455273,474.753075,569.0030562,451.0581273,362.9644762,420.5281452,325.5859865,284.6242368,346.1388332,256.4858424,237.3519344,170.8782676,227.0052498,258.563262,240.6003759,202.6347612,197.8435233,238.1650289,366.8218394,507.0672842,555.6527076,555.1801863
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Mining and quarrying, non-energy producing products",Units,203.8116267,209.9454279,254.0785198,312.2838962,303.4946469,312.7880246,271.4782874,304.8338159,267.4069552,256.2727842,242.7908005,223.1206227,204.5076563,173.4748525,145.7774423,166.0801176,133.560894,134.6106551,142.9667727,151.5232278,191.6700779,113.4319181,191.8838527,167.2036295
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Mining support service activities,Units,123.0507085,125.3130744,157.9659724,204.5517245,216.9994515,203.6085203,177.3629154,209.2831029,182.0777849,176.5106486,155.3070983,132.4550062,120.2171719,104.370298,90.85512039,99.36358625,80.16826287,77.4112623,78.02182844,83.91188383,101.6359864,88.46018343,104.2980084,90.43834582
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Motor vehicles, trailers and semi-trailers",Units,135.9877487,136.5435687,145.0116668,127.6760366,122.7201745,138.5886195,134.5921687,123.2711186,99.97610841,91.86484229,91.76741789,84.78789972,75.5915698,71.04231343,86.58171705,70.90792428,52.37083845,57.47436027,55.75403671,54.17062435,56.71517161,45.37059356,39.51468451,34.00948098
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Other non-metallic mineral products,Units,509.2354256,538.4923743,622.7456387,619.7697078,614.8565705,683.5133826,676.1653729,583.1080901,504.7780044,458.9641867,445.1625721,394.8093519,354.6456775,312.0073639,327.5687752,363.8465744,288.2260455,306.4901693,288.8424563,300.7511024,356.087745,332.7546147,306.3553247,276.3711897
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Other service activities,Units,138.418042,146.9710164,155.4315468,146.9588533,133.3988216,143.4984662,145.9765947,135.1021698,113.2677267,99.9063702,92.69787114,86.25382856,75.23859827,69.82990895,73.56218549,75.27180541,63.1661076,66.7259093,65.90523603,65.76511633,74.23556446,91.91428388,83.81998645,70.29105271
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Other transport equipment,Units,135.1978214,148.9673807,162.0424065,170.8112285,165.7270706,191.4070921,173.3800337,159.5856632,134.213349,113.9085126,107.5981487,99.87950342,88.4734991,84.57921861,99.19625162,88.14768364,71.4924358,80.00180084,78.75074209,74.06487921,74.71547866,72.60270936,63.95919264,56.89915689
"Netherlands, The",NL,NLD,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Paper products and printing,Units,214.5930557,236.0378275,268.460495,276.6062913,273.6224177,292.0626332,290.3067103,284.7260965,235.7271975,209.6215916,207.7185424,194.2110654,164.0329664,145.0979293,152.0291969,166.2590451,136.5215172,147.3461466,145.5754719,138.6339342,170.627321,148.0325575,144.3151239,119.5136515
